neuron,dead,ks_gauss,ks_laplace,kurtosis
357,False,0.06016312302899407,0.03156000136987247,3.237555503845215
358,False,0.014364476305525842,0.04937423406429736,0.9475200176239014
359,False,0.01855547337344471,0.053192206532275244,-0.06403517723083496
360,False,0.015551979746549205,0.04731339858772776,0.06400537490844727
361,False,0.026341068171129023,0.040766492631044704,2.5346484184265137
362,False,0.025889429415546283,0.03935901451069301,0.9452738761901855
363,False,0.049170285138868564,0.028178458088377045,4.0297627449035645
364,False,0.015927427097702784,0.04972563890771581,-0.06698369979858398
365,False,0.010279155133380291,0.039779375860264865,0.24604201316833496
366,False,0.015042084188489957,0.0481065975133152,0.7605137825012207
367,False,0.046860584219732604,0.030872036135275616,5.424386024475098
368,False,0.015243102455248736,0.04451049418290032,0.10085296630859375
369,False,0.014648765612063075,0.04777792581829621,0.05401158332824707
370,False,0.02768668856588663,0.04045442912253416,1.3852238655090332
371,False,0.009013572889513544,0.04394534561303687,0.14385437965393066
372,False,0.06762439856078795,0.036655271511855964,4.412998676300049
373,False,0.027558097563609385,0.03928709787843726,2.3296823501586914
374,False,0.01436157304496044,0.04372975405215479,-0.047444820404052734
375,False,0.02534041812412202,0.042175554177456276,0.9666004180908203
376,False,0.023927237929424472,0.04135184616851845,1.3839597702026367
377,False,0.015348556008156655,0.04518778581187338,0.13367176055908203
378,False,0.018569234977922733,0.051137803340685184,1.5475616455078125
379,False,0.0172230620066941,0.042565030348845734,0.24168682098388672
380,False,0.013102780604680397,0.047992339085697,0.01704096794128418
381,False,0.02817247961040026,0.03808799464314133,3.373903274536133
382,False,0.01452249803372574,0.04612020737111461,0.27425289154052734
383,False,0.03574023177715213,0.06406208374626343,-0.21042656898498535
384,False,0.007604733658139462,0.04465053400421343,0.14026355743408203
385,False,0.04179100060715735,0.03444002700226184,3.602978229522705
386,False,0.009410086465288792,0.043221251627773016,0.03722238540649414
387,False,0.009605685719933699,0.04678212352549904,0.21474957466125488
388,False,0.020753483465671296,0.03849370742391656,0.2359778881072998
389,False,0.01667187165702766,0.04328125338441985,0.5180413722991943
390,False,0.03702585213606524,0.037641824570113835,2.8676881790161133
391,False,0.009750237086101288,0.043161468995329466,0.15580344200134277
392,False,0.0068905024188433694,0.04743420347938332,0.19090795516967773
393,False,0.015434078872102575,0.046527618978059904,0.4696838855743408
