neuron,dead,ks_gauss,ks_laplace,kurtosis
372,False,0.14679369802900594,0.17899855072411283,2.8321447372436523
373,True,,,
374,False,0.11189574354123827,0.08421472779519845,4.274336814880371
375,False,0.15799735871768117,0.20079294869224296,0.2420644760131836
376,False,0.09788638530518362,0.09945867212995121,5.719488143920898
377,False,0.2780355024037552,0.14494637260302054,5.224308013916016
378,False,0.15477891788550535,0.07761407872721338,0.5854206085205078
379,False,0.18195534106059824,0.15660970253156484,-0.42842721939086914
380,False,0.21215722157380434,0.19378533655418462,28.686336517333984
381,False,0.18902539519213124,0.20072428366884099,-0.7935729026794434
382,False,0.09701444279623883,0.11864128476099567,-0.43633222579956055
383,False,0.1531476988304752,0.07827041288189271,9.454394340515137
384,True,,,
385,False,0.2146013496645764,0.22294897563151195,10.61032772064209
386,False,0.17769750430173714,0.10935717275394907,0.12151408195495605
387,False,0.19916926628139414,0.1305323362741032,-0.4494292736053467
388,False,0.1310884149736536,0.10748963175957106,-0.13988971710205078
389,True,,,
390,False,0.17080476923537524,0.12259902844908173,2.9818835258483887
391,False,0.142570689163055,0.12586864649690266,3.931858539581299
392,False,0.269299166520206,0.26331890120847845,5.381407737731934
393,False,0.2990718454449034,0.28771872743810234,6.213285446166992
394,False,0.27760217116672947,0.16150394860706746,118.80311584472656
395,False,0.15810029149713273,0.17947126342611663,-0.2755568027496338
396,False,0.23275770527367223,0.23548838753542645,11.788844108581543
397,False,0.1516770963242733,0.13886876628020522,2.9842495918273926
398,False,0.06551500508760977,0.1139427262913113,-0.32744860649108887
399,False,0.2557124028679648,0.2701535404108659,6.014279365539551
400,False,0.0938335902229408,0.08490956787908197,1.664140224456787
401,False,0.10834827591511631,0.10653213401879101,1.6976771354675293
402,True,,,
403,False,0.13895311895543538,0.13169727093987393,0.5720341205596924
404,False,0.1507608193316844,0.14331908165000518,7.921389579772949
405,False,0.2845435730519666,0.24383764100815716,12.169878005981445
406,False,0.21508238238445215,0.13840978226369938,-0.36455535888671875
407,False,0.1474158587058193,0.15464752774411233,-1.034538745880127
408,False,0.28897644718929577,0.28993595593359717,11.43677043914795
409,False,0.1341457969969585,0.1219250565060851,0.46461963653564453
410,False,0.13804926781874283,0.14842549483578008,1.0896430015563965
411,False,0.25378656970707797,0.35960937535594545,0.8408827781677246
412,True,,,
413,False,0.1868659626387193,0.16866533958364244,7.921100616455078
414,True,,,
415,False,0.1924865362922629,0.20020252737640087,20.694177627563477
416,False,0.12536297625954396,0.10815913806852998,0.22084903717041016
417,False,0.22532755359169088,0.21494054876593094,13.635046005249023
418,False,0.2052886668823194,0.10727754848219384,1.007392406463623
419,False,0.23936352219165824,0.2724678932683819,4.685455322265625
420,False,0.14404531401860476,0.12672019110679691,3.1233482360839844
421,False,0.0778800073198912,0.10566121223124836,-0.2671685218811035
422,False,0.1519788191947189,0.1330970872057373,8.293441772460938
423,True,,,
424,False,0.22313700538986248,0.22112122034635762,3.448094367980957
425,False,0.17918908615096257,0.11019780742038393,1.7866482734680176
426,True,,,
427,True,,,
428,True,,,
429,True,,,
430,True,,,
431,False,0.22439553470396134,0.2506284820576862,-1.6416759490966797
432,False,0.12378923072689918,0.1923202152816702,-0.6698887348175049
433,False,0.1366423307195992,0.14124339325744856,6.6727705001831055
434,False,0.14060777333029628,0.1292533905641614,-0.1857447624206543
435,False,0.2126985768074494,0.2302840205455785,-1.4270663261413574
436,False,0.20403570874534427,0.19970895658431942,0.436018705368042
437,False,0.16188645999960838,0.13622084916046479,3.4501099586486816
438,False,0.16686204663302046,0.14773198777523522,0.9377071857452393
